wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,??0exception@@QAE@ABQBD@Z,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,??0exception@@QAE@ABQBDH@Z,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,??0exception@@QAE@ABV0@@Z,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,??1exception@@UAE@XZ,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,??1type_info@@UAE@XZ,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,?terminate@@YAXXZ,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,?what@exception@@UBEPBDXZ,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,_CxxThrowException,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,_XcptFilter,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__CxxFrameHandler3,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__dllonexit,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__getmainargs,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__p__commode,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__p__fmode,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__set_app_type,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,__setusermatherr,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,_acmdln,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,_amsg_exit,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
wsmprovhost.exe,37376,2,2321580893,2043-07-27T03:34:53.000Z,imports,msvcrt.dll,_cexit,52ebf0ca1ed4f3ba68ccf785c77d3ade,f29732ef37afaab07ed211228671c3fb852cfcc4f4084af94fad17537ad74352,c:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.18362.1_none_a7178fad5ea0fd30\wsmprovhost.exe
